name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,now_cost,total_points_roll3,minutes_roll3,ict_index_roll3,season,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles
Tyler Adams,MID,Bournemouth,4.0,0,0,11,0,3.6,60,0.01,0.01,0.0,2.52,232,2,0,1.2,8.2,2025-02-01T15:00:00Z,90,12,0,0,0,0,24,0,7218,1,2,0,0.0,2,3358,3841,483,49,True,0,24,49,5.333333333333333,90.0,4.8,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
Tyler Adams,MID,Bournemouth,5.3,0,0,15,0,26.0,60,0.04,0.04,0.0,0.79,248,1,0,5.7,29.2,2025-02-15T15:00:00Z,90,17,0,0,0,0,25,0,10371,1,3,1,2.0,2,2945,3952,1007,49,False,0,25,49,5.333333333333333,90.0,4.3,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
Tyler Adams,MID,Bournemouth,4.0,0,0,0,0,0.9,60,0.01,0.01,0.0,0.72,253,0,0,0.7,5.8,2025-02-22T15:00:00Z,30,20,0,0,0,0,26,0,10409,0,1,0,0.0,1,83,1140,1057,49,True,0,26,49,4.333333333333333,90.0,4.833333333333333,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
Tyler Adams,MID,Bournemouth,2.2,0,0,14,0,3.0,60,0.03,0.03,0.0,2.42,262,2,0,2.0,13.2,2025-02-25T19:30:00Z,90,5,0,0,0,0,27,0,9633,1,1,2,4.0,2,-796,329,1125,49,False,0,27,49,1.6666666666666667,70.0,2.533333333333333,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
Tyler Adams,MID,Bournemouth,2.3,0,0,12,0,2.1,60,0.02,0.1,0.08,1.53,278,2,0,2.1,16.6,2025-03-09T14:00:00Z,90,18,0,0,0,0,28,0,8879,1,2,2,2.0,2,-801,267,1068,49,False,0,28,49,1.6666666666666667,70.0,2.7999999999999994,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
Tyler Adams,MID,Bournemouth,2.3,0,0,12,0,13.9,60,0.03,0.03,0.0,0.78,283,2,0,2.5,11.0,2025-03-15T17:30:00Z,78,4,0,0,0,0,29,0,8344,1,2,1,0.0,2,-281,233,514,49,True,0,29,49,1.6666666666666667,70.0,1.5999999999999996,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
Tyler Adams,MID,Bournemouth,2.2,0,0,14,0,26.9,60,0.05,0.05,0.0,0.35,292,1,0,4.4,15.0,2025-04-02T18:45:00Z,45,10,0,0,0,0,30,0,8330,0,2,1,2.0,1,-371,360,731,49,True,0,30,49,2.0,86.0,2.1999999999999997,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
Tyler Adams,MID,Bournemouth,2.2,0,0,9,0,2.6,60,0.01,0.01,0.0,0.69,310,2,0,1.3,10.4,2025-04-05T14:00:00Z,90,19,0,0,0,0,31,0,7851,1,2,2,0.0,2,-485,107,592,49,False,0,31,49,1.6666666666666667,71.0,3.0,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
Tyler Adams,MID,Bournemouth,0.0,0,0,4,1,7.0,60,0.05,0.45,0.4,1.07,312,0,0,4.8,17.0,2025-04-14T19:00:00Z,90,9,0,0,0,0,32,0,7443,1,0,1,24.0,2,-413,119,532,49,True,1,32,49,1.6666666666666667,71.0,2.733333333333333,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
Tyler Adams,MID,Bournemouth,1.8,0,0,9,1,12.9,60,0.01,0.01,0.0,0.13,323,0,0,1.6,3.2,2025-04-19T14:00:00Z,60,7,0,0,0,0,33,0,7136,1,0,0,0.0,2,-304,225,529,49,False,1,33,49,1.6666666666666667,75.0,3.5,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
Tyler Adams,MID,Bournemouth,0.0,0,0,10,0,11.7,60,0.15,0.15,0.0,2.52,332,1,0,4.1,25.0,2025-04-27T13:00:00Z,90,14,0,0,0,0,34,0,7126,1,1,1,4.0,1,-107,197,304,49,True,1,34,49,2.0,80.0,2.5666666666666664,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
Tyler Adams,MID,Bournemouth,0.8,0,0,14,0,13.8,60,0.02,0.02,0.0,1.42,341,1,0,2.3,9.0,2025-05-03T16:30:00Z,90,1,0,0,0,0,35,0,6989,1,2,1,0.0,2,-126,85,211,49,False,0,35,49,1.6666666666666667,80.0,3.5,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
Tyler Adams,MID,Bournemouth,1.8,0,0,15,0,15.2,60,0.02,0.02,0.0,0.98,351,1,0,3.0,14.4,2025-05-10T16:30:00Z,75,2,0,0,0,0,36,0,6900,1,1,0,0.0,2,-95,147,242,49,True,0,36,49,1.6666666666666667,80.0,2.6666666666666665,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
Tyler Adams,MID,Bournemouth,1.3,0,0,9,0,3.0,60,0.03,0.03,0.0,1.6,369,3,0,1.5,9.8,2025-05-20T19:00:00Z,90,13,0,0,0,0,37,0,6857,1,1,3,2.0,2,-66,91,157,49,False,0,37,49,1.6666666666666667,85.0,3.133333333333333,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
Tyler Adams,MID,Bournemouth,2.7,0,0,21,1,13.3,60,0.07,0.13,0.06,0.27,371,0,0,2.7,11.2,2025-05-25T15:00:00Z,90,11,0,0,0,0,38,0,7013,1,0,2,2.0,3,125,312,187,49,True,0,38,49,2.0,85.0,2.266666666666666,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
David Brooks,MID,Bournemouth,0.5,0,0,5,0,0.3,62,0.0,0.0,0.0,0.0,82,0,0,0.2,2.0,2024-10-26T14:00:00Z,9,2,0,0,0,0,9,0,1408,0,1,1,0.0,1,-13,64,77,49,False,0,9,49,1.0,9.0,2.0,2024-25,,,,,,,,False,,,,
David Brooks,MID,Bournemouth,-0.3,0,0,4,0,0.0,62,0.0,0.1,0.1,0.91,91,1,0,0.8,4.0,2024-11-02T15:00:00Z,12,13,0,0,0,0,10,0,1428,0,1,2,4.0,1,-20,99,119,49,True,0,10,49,1.0,9.0,1.1,2024-25,,,,,,,,False,,,,
David Brooks,MID,Bournemouth,1.0,0,0,2,0,0.5,62,0.01,0.01,0.0,0.45,101,0,0,0.2,0.0,2024-11-09T15:00:00Z,14,4,0,0,0,0,11,0,1484,0,2,3,2.0,1,1,114,113,49,False,0,11,49,1.0,10.0,1.0,2024-25,,,,,,,,False,,,,
David Brooks,MID,Bournemouth,3.0,0,1,25,0,31.8,62,0.38,0.48,0.1,0.03,113,0,1,9.3,40.8,2024-11-23T15:00:00Z,15,5,0,0,0,0,12,0,1539,0,2,1,20.0,7,15,119,104,49,True,0,12,49,1.0,11.666666666666666,0.39999999999999997,2024-25,,,,,,,,False,,,,
David Brooks,MID,Bournemouth,2.8,0,0,5,0,12.4,62,0.02,0.02,0.0,0.35,130,1,0,1.9,6.4,2024-11-30T15:00:00Z,63,20,0,0,0,0,13,0,1966,1,4,2,0.0,2,334,448,114,49,False,0,13,49,3.0,13.666666666666666,3.4333333333333336,2024-25,,,,,,,,False,,,,
David Brooks,MID,Bournemouth,2.3,0,0,3,0,0.1,62,0.0,0.0,0.0,0.04,133,0,0,0.3,0.4,2024-12-05T20:15:00Z,5,18,0,0,0,0,14,0,2031,0,0,1,2.0,1,39,257,218,49,True,0,14,49,3.3333333333333335,30.666666666666668,3.8000000000000003,2024-25,,,,,,,,False,,,,
David Brooks,MID,Bournemouth,3.2,1,0,7,0,0.8,62,0.0,0.27,0.27,0.19,146,0,0,2.2,2.2,2024-12-08T14:00:00Z,16,10,0,0,0,0,15,0,2246,0,2,1,19.0,3,166,325,159,49,False,1,15,49,3.3333333333333335,27.666666666666668,3.8333333333333335,2024-25,,,,,,,,False,,,,
David Brooks,MID,Bournemouth,2.8,0,0,0,0,1.3,62,0.01,0.08,0.07,1.15,152,1,0,0.3,0.0,2024-12-16T20:00:00Z,22,19,0,0,0,0,16,0,2745,0,1,1,8.0,1,424,621,197,49,True,0,16,49,2.0,28.0,1.4666666666666668,2024-25,,,,,,,,False,,,,
David Brooks,MID,Bournemouth,2.5,0,0,3,0,0.5,62,0.01,0.01,0.0,0.43,168,0,0,0.1,0.0,2024-12-22T14:00:00Z,1,14,0,0,0,0,17,0,2609,0,3,0,0.0,1,-131,156,287,49,False,0,17,49,1.6666666666666667,14.333333333333334,0.9333333333333332,2024-25,,,,,,,,False,,,,
David Brooks,MID,Bournemouth,1.5,0,0,3,0,0.0,62,0.0,0.0,0.0,0.01,172,0,0,0.0,0.0,2024-12-26T15:00:00Z,5,7,0,0,0,0,18,0,2504,0,0,0,0.0,1,-139,157,296,49,True,0,18,49,1.6666666666666667,13.0,0.8666666666666667,2024-25,,,,,,,,False,,,,
David Brooks,MID,Bournemouth,1.5,0,0,8,0,13.0,62,0.01,0.44,0.43,0.44,185,1,0,4.9,8.4,2024-12-29T15:00:00Z,63,9,0,0,0,0,19,0,2434,1,2,2,28.0,2,-82,121,203,49,False,0,19,49,1.0,9.333333333333334,0.13333333333333333,2024-25,,,,,,,,False,,,,
David Brooks,MID,Bournemouth,2.2,0,0,24,0,0.8,62,0.05,0.2,0.15,0.15,192,0,1,5.8,32.4,2025-01-04T15:00:00Z,20,8,0,0,0,0,20,0,2564,0,0,1,25.0,5,67,281,214,49,True,1,20,49,1.3333333333333333,23.0,1.6666666666666667,2024-25,,,,,,,,False,,,,
David Brooks,MID,Bournemouth,1.5,0,0,10,0,16.8,62,0.12,0.14,0.02,2.3,208,1,0,4.8,10.4,2025-01-14T19:30:00Z,82,6,0,0,0,0,21,0,3365,1,2,2,21.0,1,664,969,305,49,False,1,21,49,2.6666666666666665,29.333333333333332,3.5666666666666664,2024-25,,,,,,,,False,,,,
David Brooks,MID,Bournemouth,0.0,0,1,24,0,61.8,62,0.39,0.82,0.43,0.35,218,1,0,14.8,23.6,2025-01-18T12:30:00Z,81,15,0,0,0,0,22,0,3357,1,4,1,63.0,3,5,346,341,49,False,0,22,49,2.6666666666666665,55.0,5.166666666666667,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
David Brooks,MID,Bournemouth,3.0,0,0,11,1,13.9,62,0.03,0.09,0.06,0.89,222,0,0,2.8,4.0,2025-01-25T15:00:00Z,79,16,0,0,0,0,23,0,4240,1,0,5,10.0,3,775,1190,415,49,True,0,23,49,3.0,61.0,8.466666666666667,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
David Brooks,MID,Bournemouth,1.7,0,0,11,0,17.0,62,0.11,0.11,0.0,2.12,232,1,0,2.3,6.4,2025-02-01T15:00:00Z,65,12,0,0,0,0,24,0,4530,1,2,0,0.0,2,226,751,525,49,True,0,24,49,2.3333333333333335,80.66666666666667,7.466666666666666,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
David Brooks,MID,Bournemouth,3.7,0,0,7,1,3.8,62,0.01,0.04,0.03,0.27,248,0,0,1.4,3.4,2025-02-15T15:00:00Z,66,17,0,0,0,0,25,0,4827,1,3,1,7.0,3,248,728,480,49,False,0,25,49,2.6666666666666665,75.0,6.633333333333334,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
David Brooks,MID,Bournemouth,2.7,0,0,-2,0,1.1,62,0.02,0.02,0.0,0.72,253,0,0,0.7,1.8,2025-02-22T15:00:00Z,30,20,0,0,0,0,26,0,4782,0,1,0,4.0,1,-65,331,396,49,True,0,26,49,2.6666666666666665,70.0,2.1666666666666665,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
David Brooks,MID,Bournemouth,2.2,0,0,2,0,1.2,62,0.02,0.07,0.05,1.78,262,1,0,0.3,0.0,2025-02-25T19:30:00Z,45,5,0,0,0,0,27,0,4507,1,1,2,2.0,1,-296,154,450,49,False,0,27,49,2.0,53.666666666666664,1.4666666666666666,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
David Brooks,MID,Bournemouth,2.0,0,0,3,0,0.3,62,0.0,0.0,0.0,0.83,278,1,0,0.1,0.6,2025-03-09T14:00:00Z,9,18,0,0,0,0,28,0,4267,0,2,2,0.0,1,-268,140,408,49,False,0,28,49,1.6666666666666667,47.0,0.7999999999999999,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
David Brooks,MID,Bournemouth,1.5,0,0,3,0,15.6,62,0.03,0.49,0.46,0.06,283,0,0,3.9,6.0,2025-03-15T17:30:00Z,11,4,0,0,0,0,29,0,4080,0,2,1,17.0,1,-138,85,223,49,True,0,29,49,1.0,28.0,0.36666666666666664,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
David Brooks,MID,Bournemouth,1.5,0,0,1,0,6.9,62,0.01,0.04,0.03,0.35,292,1,0,0.8,0.2,2025-04-02T18:45:00Z,32,10,0,0,0,0,30,0,4157,0,2,1,1.0,1,-38,299,337,49,True,0,30,49,1.0,21.666666666666668,1.4333333333333333,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
David Brooks,MID,Bournemouth,1.5,0,0,9,0,24.5,62,0.13,0.13,0.0,0.34,310,1,0,3.4,7.4,2025-04-05T14:00:00Z,23,19,0,0,0,0,31,0,4065,0,2,2,2.0,1,-107,153,260,49,False,0,31,49,1.0,17.333333333333332,1.5999999999999999,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
David Brooks,MID,Bournemouth,0.8,0,0,5,0,13.4,62,0.04,0.04,0.0,0.2,323,0,0,1.6,2.4,2025-04-19T14:00:00Z,21,7,0,0,0,0,33,0,3684,0,0,0,0.0,1,-174,79,253,49,False,0,33,49,1.0,22.0,2.6999999999999997,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
David Brooks,MID,Bournemouth,-0.5,0,0,1,0,0.5,62,0.0,0.0,0.0,0.12,341,0,0,0.2,1.0,2025-05-03T16:30:00Z,16,1,0,0,0,0,35,0,3596,0,2,1,0.0,1,-47,22,69,49,False,0,35,49,1.0,25.333333333333332,1.9333333333333336,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
David Brooks,MID,Bournemouth,0.8,0,0,8,0,30.5,62,0.14,0.14,0.0,0.0,351,0,0,4.5,10.8,2025-05-10T16:30:00Z,20,2,0,0,0,0,36,0,3556,0,1,0,4.0,1,-55,40,95,49,True,0,36,49,1.0,20.0,1.7333333333333334,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
David Brooks,MID,Bournemouth,0.3,0,0,4,0,2.8,62,0.03,0.03,0.0,0.27,369,1,0,0.9,3.8,2025-05-20T19:00:00Z,45,13,0,0,0,0,37,0,3522,0,1,3,2.0,1,-35,32,67,49,False,0,37,49,1.0,19.0,2.1,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
David Brooks,MID,Bournemouth,2.0,0,0,10,1,29.8,62,0.19,0.57,0.38,0.25,371,0,0,9.9,10.6,2025-05-25T15:00:00Z,62,11,0,0,0,0,38,0,3601,1,0,2,59.0,3,62,133,71,49,True,0,38,49,1.0,27.0,1.8666666666666665,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
Ryan Christie,MID,Bournemouth,1.0,0,0,7,1,32.3,63,0.03,0.03,0.0,0.25,12,0,0,4.3,8.4,2024-08-25T13:00:00Z,63,15,0,0,0,0,2,0,20506,1,1,1,2.0,2,-2423,330,2753,50,True,1,2,50,1.0,27.0,0.7,2024-25,,,,,,,,False,,,,
Ryan Christie,MID,Bournemouth,1.7,0,0,12,0,11.8,63,0.02,0.02,0.0,1.71,24,2,0,2.1,7.6,2024-08-31T14:00:00Z,65,8,0,0,0,0,3,0,20266,1,3,2,2.0,2,-917,2345,3262,49,False,0,3,49,1.5,45.0,2.5,2024-25,,,,,,,,False,,,,
Ryan Christie,MID,Bournemouth,1.8,0,0,10,1,23.1,63,0.06,0.14,0.08,0.47,32,0,0,4.7,15.0,2024-09-14T19:00:00Z,67,6,0,0,0,0,4,0,22843,1,1,0,9.0,2,1834,5980,4146,49,True,1,4,49,1.6666666666666667,51.666666666666664,2.3666666666666667,2024-25,,,,,,,,False,,,,
Ryan Christie,MID,Bournemouth,1.3,0,0,7,0,13.8,63,0.03,0.03,0.0,1.65,46,3,0,2.1,0.8,2024-09-21T14:00:00Z,68,12,0,0,0,0,5,0,21905,1,0,3,6.0,1,-957,1166,2123,49,False,1,5,49,2.0,65.0,3.7000000000000006,2024-25,,,,,,,,False,,,,
Ryan Christie,MID,Bournemouth,2.2,0,0,13,0,12.7,63,0.01,0.05,0.04,0.6,52,1,0,3.6,17.8,2024-09-30T19:00:00Z,90,17,0,0,0,0,6,0,20680,1,1,3,5.0,2,-1345,1077,2422,49,True,0,6,49,1.6666666666666667,66.66666666666667,2.966666666666667,2024-25,,,,,,,,False,,,,
Ryan Christie,MID,Bournemouth,2.3,0,0,17,0,13.3,63,0.03,0.17,0.14,0.76,68,1,0,3.9,10.0,2024-10-05T14:00:00Z,73,11,0,0,0,0,7,0,19553,1,0,1,16.0,2,-1271,781,2052,49,False,0,7,49,1.6666666666666667,75.0,3.4666666666666672,2024-25,,,,,,,,False,,,,
Ryan Christie,MID,Bournemouth,2.3,0,0,29,0,4.3,63,0.02,0.13,0.11,0.42,71,0,1,6.0,39.0,2024-10-19T16:30:00Z,27,1,0,0,0,0,8,0,18366,0,0,2,17.0,6,-1308,413,1721,49,True,0,8,49,1.6666666666666667,77.0,3.1999999999999997,2024-25,,,,,,,,False,,,,
Ryan Christie,MID,Bournemouth,3.0,0,0,19,0,3.3,63,0.07,0.07,0.0,1.81,82,1,0,2.1,13.4,2024-10-26T14:00:00Z,80,2,0,0,0,0,9,0,19532,1,1,1,4.0,2,920,1679,759,49,False,0,9,49,3.3333333333333335,63.333333333333336,4.5,2024-25,,,,,,,,False,,,,
Ryan Christie,MID,Bournemouth,2.3,0,0,6,1,2.5,63,0.01,0.01,0.0,0.59,91,0,0,0.9,6.0,2024-11-02T15:00:00Z,65,13,0,0,0,0,10,0,19863,1,1,2,0.0,2,228,1712,1484,49,True,1,10,49,3.3333333333333335,60.0,3.9999999999999996,2024-25,,,,,,,,False,,,,
Ryan Christie,MID,Bournemouth,1.7,0,0,13,0,31.4,63,0.53,0.63,0.1,1.02,101,3,0,6.2,18.2,2024-11-09T15:00:00Z,75,4,0,0,0,0,11,0,19954,1,2,3,12.0,1,-46,1420,1466,49,False,1,11,49,3.3333333333333335,57.333333333333336,3.0,2024-25,,,,,,,,False,,,,
Ryan Christie,MID,Bournemouth,1.2,0,0,13,0,6.3,63,0.02,0.04,0.02,0.46,130,2,0,2.7,13.8,2024-11-30T15:00:00Z,90,20,0,0,0,0,13,0,15309,1,4,2,7.0,2,-625,373,998,49,False,0,13,49,1.6666666666666667,73.33333333333333,3.0666666666666664,2024-25,,,,,,,,False,,,,
Ryan Christie,MID,Bournemouth,1.0,0,0,7,1,21.3,63,0.08,0.15,0.07,0.53,133,0,0,4.2,17.8,2024-12-05T20:15:00Z,76,18,0,0,0,0,14,0,14734,1,0,1,3.0,3,-623,279,902,49,True,0,14,49,1.6666666666666667,76.66666666666667,3.266666666666667,2024-25,,,,,,,,False,,,,
Ryan Christie,MID,Bournemouth,1.8,0,0,15,0,17.3,63,0.28,0.3,0.02,1.22,146,1,0,3.9,14.2,2024-12-08T14:00:00Z,85,10,0,0,0,0,15,0,14778,1,2,1,7.0,2,-2,602,604,49,False,0,15,49,2.0,80.33333333333333,4.366666666666667,2024-25,,,,,,,,False,,,,
Ryan Christie,MID,Bournemouth,2.0,0,1,29,0,69.1,63,0.38,0.63,0.25,2.18,152,1,0,14.7,35.0,2024-12-16T20:00:00Z,90,19,0,0,0,0,16,0,14535,1,1,1,43.0,3,-312,452,764,49,True,0,16,49,2.3333333333333335,83.66666666666667,3.6,2024-25,,,,,,,,False,,,,
Ryan Christie,MID,Bournemouth,2.8,1,1,31,1,37.3,63,0.11,0.11,0.0,2.26,168,0,0,8.5,43.6,2024-12-22T14:00:00Z,90,14,0,0,0,0,17,0,14191,1,3,0,4.0,7,-374,331,705,49,False,0,17,49,2.6666666666666665,83.66666666666667,7.6000000000000005,2024-25,,,,,,,,False,,,,
Ryan Christie,MID,Bournemouth,3.3,0,0,15,1,18.1,63,0.03,0.03,0.0,0.45,172,0,0,3.4,13.4,2024-12-26T15:00:00Z,90,7,0,0,0,0,18,0,16713,1,0,0,2.0,3,2255,3021,766,49,True,0,18,49,4.0,88.33333333333333,9.033333333333333,2024-25,,,,,,,,False,,,,
Ryan Christie,MID,Bournemouth,3.2,0,0,2,0,15.1,63,0.03,0.09,0.06,1.11,185,2,0,2.6,4.2,2024-12-29T15:00:00Z,90,9,0,0,0,0,19,0,19305,1,2,2,7.0,1,2483,3645,1162,49,False,1,19,49,4.333333333333333,90.0,8.866666666666665,2024-25,,,,,,,,False,,,,
Ryan Christie,MID,Bournemouth,3.2,0,0,11,1,39.9,63,0.12,0.16,0.04,0.71,192,0,0,5.9,14.8,2025-01-04T15:00:00Z,90,8,0,0,0,0,20,0,20111,1,0,1,4.0,3,668,2659,1991,49,True,0,20,49,3.6666666666666665,90.0,4.833333333333333,2024-25,,,,,,,,False,,,,
Ryan Christie,MID,Bournemouth,2.3,1,0,11,0,10.8,63,0.01,0.01,0.0,2.5,208,2,0,2.9,18.6,2025-01-14T19:30:00Z,90,6,0,0,0,0,21,0,19397,1,2,2,0.0,4,-699,1799,2498,49,False,1,21,49,2.3333333333333335,90.0,3.966666666666667,2024-25,,,,,,,,False,,,,
Ryan Christie,MID,Bournemouth,0.0,0,0,17,0,14.6,63,0.02,0.67,0.65,0.79,218,1,0,9.0,31.6,2025-01-18T12:30:00Z,90,15,0,0,0,0,22,0,20132,1,4,1,44.0,1,561,1873,1312,49,False,1,22,49,2.6666666666666665,90.0,3.8000000000000003,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
Ryan Christie,MID,Bournemouth,2.8,0,0,22,1,13.1,63,0.04,0.11,0.07,0.98,222,0,0,4.7,24.6,2025-01-25T15:00:00Z,90,16,0,0,0,0,23,0,20138,1,0,5,9.0,3,-32,1718,1750,49,True,0,23,49,2.6666666666666665,90.0,5.933333333333334,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
Ryan Christie,MID,Bournemouth,1.7,0,0,14,0,25.6,63,0.28,0.31,0.03,2.2,232,2,0,5.1,19.2,2025-02-01T15:00:00Z,79,12,0,0,0,0,24,0,19655,1,2,0,6.0,1,-525,1045,1570,49,True,1,24,49,2.6666666666666665,90.0,5.533333333333334,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
Ryan Christie,MID,Bournemouth,6.7,1,3,51,0,28.9,63,0.26,0.35,0.09,0.46,248,1,1,14.2,66.6,2025-02-15T15:00:00Z,87,17,0,0,0,0,25,0,19158,1,3,1,46.0,13,-616,796,1412,49,False,0,25,49,1.6666666666666667,86.33333333333333,6.266666666666667,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
Ryan Christie,MID,Bournemouth,5.0,0,0,5,0,25.2,63,0.01,0.14,0.13,1.28,253,1,0,4.1,10.0,2025-02-22T15:00:00Z,59,20,0,0,0,0,26,0,27311,1,1,0,6.0,1,7734,8448,714,49,True,0,26,49,5.666666666666667,85.33333333333333,8.0,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
Ryan Christie,MID,Bournemouth,5.5,0,0,5,0,0.3,63,0.01,0.11,0.1,1.42,262,1,0,2.6,6.2,2025-02-25T19:30:00Z,25,5,0,0,0,0,27,0,26982,1,1,2,19.0,1,-227,2133,2360,49,False,0,27,49,5.0,75.0,7.8,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
Ryan Christie,MID,Bournemouth,3.5,0,0,25,0,29.6,63,0.14,0.14,0.0,0.7,278,1,0,5.0,20.6,2025-03-09T14:00:00Z,70,18,0,0,0,0,28,0,22983,1,2,2,0.0,2,-3978,350,4328,49,False,0,28,49,5.0,57.0,6.966666666666666,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
Ryan Christie,MID,Bournemouth,2.0,0,0,9,0,15.3,63,0.11,0.22,0.11,0.55,283,1,0,2.9,6.0,2025-03-15T17:30:00Z,66,4,0,0,0,0,29,0,26062,1,2,1,8.0,2,1462,2683,1221,49,True,0,29,49,1.3333333333333333,51.333333333333336,3.9,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
Ryan Christie,MID,Bournemouth,2.2,0,0,15,0,39.4,63,0.15,0.18,0.03,0.81,292,1,0,6.6,14.0,2025-04-02T18:45:00Z,57,10,0,0,0,0,30,0,24121,1,2,1,13.0,1,-555,1316,1871,49,True,0,30,49,1.6666666666666667,53.666666666666664,3.5,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
Lewis Cook,MID,Bournemouth,1.0,0,0,14,0,22.1,64,0.3,0.3,0.0,1.61,12,1,0,3.9,17.2,2024-08-25T13:00:00Z,90,15,0,0,0,0,2,0,7191,1,1,1,0.0,2,-522,396,918,50,True,0,2,50,1.0,83.0,2.7,2024-25,,,,,,,,False,,,,
Lewis Cook,MID,Bournemouth,3.3,0,0,31,0,6.9,64,0.02,0.21,0.19,1.97,24,2,1,9.1,49.4,2024-08-31T14:00:00Z,90,8,0,0,0,0,3,0,7182,1,3,2,35.0,7,-484,667,1151,50,False,0,3,50,1.5,86.5,3.3,2024-25,,,,,,,,False,,,,
Lewis Cook,MID,Bournemouth,2.8,0,0,6,0,14.1,64,0.01,0.05,0.04,0.78,32,1,0,2.6,3.0,2024-09-14T19:00:00Z,90,6,0,0,0,0,4,0,12197,1,1,0,9.0,1,3289,5165,1876,50,True,1,4,50,3.3333333333333335,87.66666666666667,5.233333333333333,2024-25,,,,,,,,False,,,,
Lewis Cook,MID,Bournemouth,2.3,0,0,11,0,31.3,64,0.19,0.19,0.0,2.06,46,3,0,5.2,14.4,2024-09-21T14:00:00Z,90,12,0,0,0,0,5,0,12329,1,0,3,6.0,1,-30,1207,1237,50,False,1,5,50,3.3333333333333335,90.0,5.2,2024-25,,,,,,,,False,,,,
Lewis Cook,MID,Bournemouth,4.5,2,2,33,0,49.6,64,0.21,0.31,0.1,0.6,52,1,0,10.8,53.8,2024-09-30T19:00:00Z,90,17,0,0,0,0,6,0,13170,1,1,3,5.0,10,505,2020,1515,50,True,0,6,50,3.0,90.0,5.633333333333333,2024-25,,,,,,,,False,,,,
Lewis Cook,MID,Bournemouth,4.0,0,0,23,0,59.8,64,0.32,0.32,0.0,0.79,68,1,0,8.2,22.0,2024-10-05T14:00:00Z,90,11,0,0,0,0,7,0,24453,1,0,1,0.0,2,9884,11985,2101,50,False,0,7,50,4.0,90.0,6.2,2024-25,,,,,,,,False,,,,
